x, RHO_s, V_s, P_s, RHO_g, V_g, P_g, PHI_s
-4.637500e-01,8.000000e+02,2.709487e-167,5.000000e+02,1.500000e+00,8.366102e-166,2.000000e+00,4.000000e-01
-4.612500e-01,8.000000e+02,9.084584e-165,5.000000e+02,1.500000e+00,2.140588e-163,2.000000e+00,4.000000e-01
-4.587500e-01,8.000000e+02,2.384280e-162,5.000000e+02,1.500000e+00,4.714712e-161,2.000000e+00,4.000000e-01
-4.562500e-01,8.000000e+02,5.220542e-160,5.000000e+02,1.500000e+00,9.741351e-159,2.000000e+00,4.000000e-01
-4.537500e-01,8.000000e+02,9.756812e-158,5.000000e+02,1.500000e+00,1.904246e-156,2.000000e+00,4.000000e-01
-4.512500e-01,8.000000e+02,1.573633e-155,5.000000e+02,1.500000e+00,3.364020e-154,2.000000e+00,4.000000e-01
-4.487500e-01,8.000000e+02,2.215711e-153,5.000000e+02,1.500000e+00,5.197579e-152,2.000000e+00,4.000000e-01
-4.462500e-01,8.000000e+02,2.761182e-151,5.000000e+02,1.500000e+00,6.990040e-150,2.000000e+00,4.000000e-01
-4.437500e-01,8.000000e+02,3.090170e-149,5.000000e+02,1.500000e+00,8.272067e-148,2.000000e+00,4.000000e-01
-4.412500e-01,8.000000e+02,3.150228e-147,5.000000e+02,1.500000e+00,8.755579e-146,2.000000e+00,4.000000e-01
-4.387500e-01,8.000000e+02,2.964138e-145,5.000000e+02,1.500000e+00,8.431750e-144,2.000000e+00,4.000000e-01
-4.362500e-01,8.000000e+02,2.605346e-143,5.000000e+02,1.500000e+00,7.508450e-142,2.000000e+00,4.000000e-01
-4.337500e-01,8.000000e+02,2.162411e-141,5.000000e+02,1.500000e+00,6.274946e-140,2.000000e+00,4.000000e-01
-4.312500e-01,8.000000e+02,1.711117e-139,5.000000e+02,1.500000e+00,4.987261e-138,2.000000e+00,4.000000e-01
-4.287500e-01,8.000000e+02,1.301772e-137,5.000000e+02,1.500000e+00,3.814172e-136,2.000000e+00,4.000000e-01
-4.262500e-01,8.000000e+02,9.592293e-136,5.000000e+02,1.500000e+00,2.835522e-134,2.000000e+00,4.000000e-01
-4.237500e-01,8.000000e+02,6.890753e-134,5.000000e+02,1.500000e+00,2.066564e-132,2.000000e+00,4.000000e-01
-4.212500e-01,8.000000e+02,4.850401e-132,5.000000e+02,1.500000e+00,1.486532e-130,2.000000e+00,4.000000e-01
-4.187500e-01,8.000000e+02,3.352700e-130,5.000000e+02,1.500000e+00,1.060652e-128,2.000000e+00,4.000000e-01
-4.162500e-01,8.000000e+02,2.270259e-128,5.000000e+02,1.500000e+00,7.532988e-127,2.000000e+00,4.000000e-01
-4.137500e-01,8.000000e+02,1.495541e-126,5.000000e+02,1.500000e+00,5.339193e-125,2.000000e+00,4.000000e-01
-4.112500e-01,8.000000e+02,9.494862e-125,5.000000e+02,1.500000e+00,3.784671e-123,2.000000e+00,4.000000e-01
-4.087500e-01,8.000000e+02,5.757709e-123,5.000000e+02,1.500000e+00,2.687780e-121,2.000000e+00,4.000000e-01
-4.062500e-01,8.000000e+02,3.313040e-121,5.000000e+02,1.500000e+00,1.914408e-119,2.000000e+00,4.000000e-01
-4.037500e-01,8.000000e+02,1.802782e-119,5.000000e+02,1.500000e+00,1.367773e-117,2.000000e+00,4.000000e-01
-4.012500e-01,8.000000e+02,9.275507e-118,5.000000e+02,1.500000e+00,9.797103e-116,2.000000e+00,4.000000e-01
-3.987500e-01,8.000000e+02,4.526687e-116,5.000000e+02,1.500000e+00,7.030119e-114,2.000000e+00,4.000000e-01
-3.962500e-01,8.000000e+02,2.109437e-114,5.000000e+02,1.500000e+00,5.050534e-112,2.000000e+00,4.000000e-01
-3.937500e-01,8.000000e+02,9.482688e-113,5.000000e+02,1.500000e+00,3.630710e-110,2.000000e+00,4.000000e-01
-3.912500e-01,8.000000e+02,4.165078e-111,5.000000e+02,1.500000e+00,2.610105e-108,2.000000e+00,4.000000e-01
-3.887500e-01,8.000000e+02,1.810056e-109,5.000000e+02,1.500000e+00,1.875054e-106,2.000000e+00,4.000000e-01
-3.862500e-01,8.000000e+02,7.847197e-108,5.000000e+02,1.500000e+00,1.345075e-104,2.000000e+00,4.000000e-01
-3.837500e-01,8.000000e+02,3.397170e-106,5.000000e+02,1.500000e+00,9.630329e-103,2.000000e+00,4.000000e-01
-3.812500e-01,8.000000e+02,1.460491e-104,5.000000e+02,1.500000e+00,6.880662e-101,2.000000e+00,4.000000e-01
-3.787500e-01,8.000000e+02,6.185815e-103,5.000000e+02,1.500000e+00,4.906667e-99,2.000000e+00,4.000000e-01
-3.762500e-01,8.000000e+02,2.565964e-101,5.000000e+02,1.500000e+00,3.493626e-97,2.000000e+00,4.000000e-01
-3.737500e-01,8.000000e+02,1.041084e-99,5.000000e+02,1.500000e+00,2.484839e-95,2.000000e+00,4.000000e-01
-3.712500e-01,8.000000e+02,4.143992e-98,5.000000e+02,1.500000e+00,1.766175e-93,2.000000e+00,4.000000e-01
-3.687500e-01,8.000000e+02,1.626317e-96,5.000000e+02,1.500000e+00,1.254925e-91,2.000000e+00,4.000000e-01
-3.662500e-01,8.000000e+02,6.315911e-95,5.000000e+02,1.500000e+00,8.915267e-90,2.000000e+00,4.000000e-01
-3.637500e-01,8.000000e+02,2.428000e-93,5.000000e+02,1.500000e+00,6.333277e-88,2.000000e+00,4.000000e-01
-3.612500e-01,8.000000e+02,9.215306e-92,5.000000e+02,1.500000e+00,4.499059e-86,2.000000e+00,4.000000e-01
-3.587500e-01,8.000000e+02,3.441735e-90,5.000000e+02,1.500000e+00,3.196134e-84,2.000000e+00,4.000000e-01
-3.562500e-01,8.000000e+02,1.262459e-88,5.000000e+02,1.500000e+00,2.270619e-82,2.000000e+00,4.000000e-01
-3.537500e-01,8.000000e+02,4.548617e-87,5.000000e+02,1.500000e+00,1.613176e-80,2.000000e+00,4.000000e-01
-3.512500e-01,8.000000e+02,1.611930e-85,5.000000e+02,1.500000e+00,1.146139e-78,2.000000e+00,4.000000e-01
-3.487500e-01,8.000000e+02,5.626496e-84,5.000000e+02,1.500000e+00,8.143436e-77,2.000000e+00,4.000000e-01
-3.462500e-01,8.000000e+02,1.937328e-82,5.000000e+02,1.500000e+00,5.786160e-75,2.000000e+00,4.000000e-01
-3.437500e-01,8.000000e+02,6.599268e-81,5.000000e+02,1.500000e+00,4.111341e-73,2.000000e+00,4.000000e-01
-3.412500e-01,8.000000e+02,2.236319e-79,5.000000e+02,1.500000e+00,2.921362e-71,2.000000e+00,4.000000e-01
-3.387500e-01,8.000000e+02,7.595112e-78,5.000000e+02,1.500000e+00,2.075843e-69,2.000000e+00,4.000000e-01
-3.362500e-01,8.000000e+02,2.599774e-76,5.000000e+02,1.500000e+00,1.475050e-67,2.000000e+00,4.000000e-01
-3.337500e-01,8.000000e+02,8.968128e-75,5.000000e+02,1.500000e+00,1.048137e-65,2.000000e+00,4.000000e-01
-3.312500e-01,8.000000e+02,3.099794e-73,5.000000e+02,1.500000e+00,7.447742e-64,2.000000e+00,4.000000e-01
-3.287500e-01,8.000000e+02,1.065545e-71,5.000000e+02,1.500000e+00,5.292043e-62,2.000000e+00,4.000000e-01
-3.262500e-01,8.000000e+02,3.623528e-70,5.000000e+02,1.500000e+00,3.760209e-60,2.000000e+00,4.000000e-01
-3.237500e-01,8.000000e+02,1.216421e-68,5.000000e+02,1.500000e+00,2.671706e-58,2.000000e+00,4.000000e-01
-3.212500e-01,8.000000e+02,4.027918e-67,5.000000e+02,1.500000e+00,1.898247e-56,2.000000e+00,4.000000e-01
-3.187500e-01,8.000000e+02,1.314111e-65,5.000000e+02,1.500000e+00,1.348675e-54,2.000000e+00,4.000000e-01
-3.162500e-01,8.000000e+02,4.223107e-64,5.000000e+02,1.500000e+00,9.582047e-53,2.000000e+00,4.000000e-01
-3.137500e-01,8.000000e+02,1.340157e-62,5.000000e+02,1.500000e+00,6.807895e-51,2.000000e+00,4.000000e-01
-3.112500e-01,8.000000e+02,4.216116e-61,5.000000e+02,1.500000e+00,4.836990e-49,2.000000e+00,4.000000e-01
-3.087500e-01,8.000000e+02,1.316196e-59,5.000000e+02,1.500000e+00,3.436729e-47,2.000000e+00,4.000000e-01
-3.062500e-01,8.000000e+02,4.059045e-58,5.000000e+02,1.500000e+00,2.441851e-45,2.000000e+00,4.000000e-01
-3.037500e-01,8.000000e+02,1.228865e-56,5.000000e+02,1.500000e+00,1.734967e-43,2.000000e+00,4.000000e-01
-3.012500e-01,8.000000e+02,3.640731e-55,5.000000e+02,1.500000e+00,1.232697e-41,2.000000e+00,4.000000e-01
-2.987500e-01,8.000000e+02,1.058158e-53,5.000000e+02,1.500000e+00,8.758130e-40,2.000000e+00,4.000000e-01
-2.962500e-01,8.000000e+02,3.034492e-52,5.000000e+02,1.500000e+00,6.222372e-38,2.000000e+00,4.000000e-01
-2.937500e-01,8.000000e+02,8.626044e-51,5.000000e+02,1.500000e+00,4.420693e-36,2.000000e+00,4.000000e-01
-2.912500e-01,8.000000e+02,2.440551e-49,5.000000e+02,1.500000e+00,3.140618e-34,2.000000e+00,4.000000e-01
-2.887500e-01,8.000000e+02,6.961942e-48,5.000000e+02,1.500000e+00,2.231162e-32,2.000000e+00,4.000000e-01
-2.862500e-01,8.000000e+02,2.031714e-46,5.000000e+02,1.500000e+00,1.585036e-30,2.000000e+00,4.000000e-01
-2.837500e-01,8.000000e+02,6.044164e-45,5.000000e+02,1.500000e+00,1.126007e-28,2.000000e+00,4.000000e-01
-2.812500e-01,8.000000e+02,1.786205e-43,5.000000e+02,1.500000e+00,7.999045e-27,2.000000e+00,4.000000e-01
-2.787500e-01,8.000000e+02,5.125882e-42,5.000000e+02,1.500000e+00,5.682406e-25,2.000000e+00,4.000000e-01
-2.762500e-01,8.000000e+02,1.439296e-40,5.000000e+02,1.500000e+00,4.036674e-23,2.000000e+00,4.000000e-01
-2.737500e-01,8.000000e+02,4.012245e-39,5.000000e+02,1.500000e+00,2.867557e-21,2.000000e+00,4.000000e-01
-2.712500e-01,8.000000e+02,1.128740e-37,5.000000e+02,1.500000e+00,2.037026e-19,2.000000e+00,4.000000e-01
-2.687500e-01,8.000000e+02,3.179900e-36,5.000000e+02,1.500000e+00,5.832747e-18,2.000000e+00,4.000000e-01
-2.662500e-01,8.000000e+02,8.835582e-35,5.000000e+02,1.500000e+00,6.720189e-17,2.000000e+00,4.000000e-01
-2.637500e-01,8.000000e+02,2.482718e-33,5.000000e+02,1.500000e+00,1.106964e-16,2.000000e+00,4.000000e-01
-2.612500e-01,8.000000e+02,7.668844e-32,5.000000e+02,1.500000e+00,1.020004e-16,2.000000e+00,4.000000e-01
-2.587500e-01,8.000000e+02,2.404195e-30,5.000000e+02,1.500000e+00,1.054425e-16,2.000000e+00,4.000000e-01
-2.562500e-01,8.000000e+02,6.913451e-29,5.000000e+02,1.500000e+00,1.050865e-16,2.000000e+00,4.000000e-01
-2.537500e-01,8.000000e+02,1.771908e-27,5.000000e+02,1.500000e+00,1.050817e-16,2.000000e+00,4.000000e-01
-2.512500e-01,8.000000e+02,4.544658e-26,5.000000e+02,1.500000e+00,1.051223e-16,2.000000e+00,4.000000e-01
-2.487500e-01,8.000000e+02,1.416818e-24,5.000000e+02,1.500000e+00,1.051163e-16,2.000000e+00,4.000000e-01
-2.462500e-01,8.000000e+02,4.000840e-23,5.000000e+02,1.500000e+00,1.051156e-16,2.000000e+00,4.000000e-01
-2.437500e-01,8.000000e+02,9.468978e-22,5.000000e+02,1.500000e+00,1.051154e-16,2.000000e+00,4.000000e-01
-2.412500e-01,8.000000e+02,1.994166e-20,5.000000e+02,1.500000e+00,1.051145e-16,2.000000e+00,4.000000e-01
-2.387500e-01,8.000000e+02,5.609247e-19,5.000000e+02,1.500000e+00,1.051137e-16,2.000000e+00,4.000000e-01
-2.362500e-01,8.000000e+02,3.041915e-17,5.000000e+02,1.500000e+00,1.051176e-16,2.000000e+00,4.000000e-01
-2.337500e-01,8.000000e+02,2.483535e-16,5.000000e+02,1.500000e+00,1.052332e-16,2.000000e+00,4.000000e-01
-2.312500e-01,8.000000e+02,1.158807e-15,5.000000e+02,1.500000e+00,1.076074e-16,2.000000e+00,4.000000e-01
-2.287500e-01,8.000000e+02,4.875395e-15,5.000000e+02,1.500000e+00,1.570772e-16,2.000000e+00,4.000000e-01
-2.262500e-01,8.000000e+02,1.768276e-14,5.000000e+02,1.500000e+00,5.701001e-16,2.000000e+00,4.000000e-01
-2.237500e-01,8.000000e+02,6.309419e-14,5.000000e+02,1.500000e+00,2.261133e-15,2.000000e+00,4.000000e-01
-2.212500e-01,8.000000e+02,2.200497e-13,5.000000e+02,1.500000e+00,8.280800e-15,2.000000e+00,4.000000e-01
-2.187500e-01,8.000000e+02,7.506309e-13,5.000000e+02,1.500000e+00,2.978993e-14,2.000000e+00,4.000000e-01
-2.162500e-01,8.000000e+02,2.501322e-12,5.000000e+02,1.500000e+00,1.050995e-13,2.000000e+00,4.000000e-01
-2.137500e-01,8.000000e+02,8.147314e-12,5.000000e+02,1.500000e+00,3.631606e-13,2.000000e+00,4.000000e-01
-2.112500e-01,8.000000e+02,2.593077e-11,5.000000e+02,1.500000e+00,1.227121e-12,2.000000e+00,4.000000e-01
-2.087500e-01,8.000000e+02,8.062342e-11,5.000000e+02,1.500000e+00,4.055693e-12,2.000000e+00,4.000000e-01
-2.062500e-01,8.000000e+02,2.448058e-10,5.000000e+02,1.500000e+00,1.310877e-11,2.000000e+00,4.000000e-01
-2.037500e-01,8.000000e+02,7.257080e-10,5.000000e+02,1.500000e+00,4.142382e-11,2.000000e+00,4.000000e-01
-2.012500e-01,8.000000e+02,2.099586e-09,5.000000e+02,1.500000e+00,1.279461e-10,2.000000e+00,4.000000e-01
-1.987500e-01,8.000000e+02,5.926197e-09,5.000000e+02,1.500000e+00,3.861551e-10,2.000000e+00,4.000000e-01
-1.962500e-01,8.000000e+02,1.631225e-08,5.000000e+02,1.500000e+00,1.138454e-09,2.000000e+00,4.000000e-01
-1.937500e-01,8.000000e+02,4.376796e-08,4.999999e+02,1.500000e+00,3.277482e-09,2.000000e+00,4.000000e-01
-1.912500e-01,7.999999e+02,1.144184e-07,4.999999e+02,1.500000e+00,9.210310e-09,2.000000e+00,4.000000e-01
-1.887500e-01,7.999998e+02,2.912769e-07,4.999997e+02,1.500000e+00,2.525469e-08,2.000000e+00,4.000000e-01
-1.862500e-01,7.999996e+02,7.216691e-07,4.999991e+02,1.500000e+00,6.753867e-08,2.000000e+00,4.000000e-01
-1.837500e-01,7.999991e+02,1.739079e-06,4.999979e+02,1.500000e+00,1.760744e-07,2.000000e+00,4.000000e-01
-1.812500e-01,7.999978e+02,4.073330e-06,4.999951e+02,1.500000e+00,4.472436e-07,1.999999e+00,4.000000e-01
-1.787500e-01,7.999951e+02,9.266102e-06,4.999889e+02,1.499999e+00,1.106227e-06,1.999998e+00,4.000000e-01
-1.762500e-01,7.999891e+02,2.045481e-05,4.999755e+02,1.499997e+00,2.662682e-06,1.999995e+00,4.000000e-01
-1.737500e-01,7.999767e+02,4.377642e-05,4.999475e+02,1.499993e+00,6.232503e-06,1.999987e+00,4.000000e-01
-1.712500e-01,7.999516e+02,9.073740e-05,4.998911e+02,1.499984e+00,1.417538e-05,1.999971e+00,4.000000e-01
-1.687500e-01,7.999030e+02,1.819488e-04,4.997817e+02,1.499966e+00,3.130119e-05,1.999936e+00,4.000000e-01
-1.662500e-01,7.998120e+02,3.525414e-04,4.995771e+02,1.499926e+00,6.703884e-05,1.999863e+00,4.000000e-01
-1.637500e-01,7.996484e+02,6.592227e-04,4.992093e+02,1.499847e+00,1.391160e-04,1.999715e+00,4.000000e-01
-1.612500e-01,7.993663e+02,1.188198e-03,4.985754e+02,1.499693e+00,2.793952e-04,1.999427e+00,4.000000e-01
-1.587500e-01,7.989001e+02,2.062173e-03,4.975291e+02,1.499405e+00,5.424095e-04,1.998889e+00,4.000000e-01
-1.562500e-01,7.981636e+02,3.443042e-03,4.958787e+02,1.498884e+00,1.016619e-03,1.997917e+00,4.000000e-01
-1.537500e-01,7.970490e+02,5.532695e-03,4.933872e+02,1.497984e+00,1.837269e-03,1.996238e+00,4.000000e-01
-1.512500e-01,7.955743e+02,8.297875e-03,4.901012e+02,1.496492e+00,3.197964e-03,1.993455e+00,4.000000e-01
-1.487500e-01,7.941693e+02,1.092044e-02,4.869810e+02,1.494128e+00,5.355849e-03,1.989049e+00,4.000000e-01
-1.462500e-01,7.929551e+02,1.323446e-02,4.842936e+02,1.490555e+00,8.622131e-03,1.982395e+00,4.000000e-01
-1.437500e-01,7.918759e+02,1.516857e-02,4.819118e+02,1.485414e+00,1.333344e-02,1.972830e+00,4.000000e-01
-1.412500e-01,7.910470e+02,1.688074e-02,4.800868e+02,1.478372e+00,1.980594e-02,1.959754e+00,4.000000e-01
-1.387500e-01,7.902845e+02,1.808507e-02,4.784115e+02,1.469190e+00,2.828244e-02,1.942741e+00,4.000000e-01
-1.362500e-01,7.898053e+02,1.923865e-02,4.773598e+02,1.457763e+00,3.889103e-02,1.921626e+00,4.000000e-01
-1.337500e-01,7.893312e+02,1.990430e-02,4.763212e+02,1.444129e+00,5.163497e-02,1.896522e+00,4.000000e-01
-1.312500e-01,7.890628e+02,2.054323e-02,4.757335e+02,1.428437e+00,6.642190e-02,1.867746e+00,4.000000e-01
-1.287500e-01,7.888386e+02,2.093489e-02,4.752431e+02,1.410866e+00,8.313594e-02,1.835672e+00,4.000000e-01
-1.262500e-01,7.886742e+02,2.118740e-02,4.748836e+02,1.392229e+00,1.010723e-01,1.801818e+00,4.000000e-01
-1.237500e-01,7.885953e+02,2.141500e-02,4.747114e+02,1.373710e+00,1.190712e-01,1.768354e+00,4.000000e-01
-1.212500e-01,7.885191e+02,2.151900e-02,4.745448e+02,1.355563e+00,1.369350e-01,1.735740e+00,4.000000e-01
-1.187500e-01,7.884726e+02,2.158781e-02,4.744433e+02,1.337638e+00,1.546208e-01,1.703695e+00,4.000000e-01
-1.162500e-01,7.884560e+02,2.165122e-02,4.744071e+02,1.320273e+00,1.722203e-01,1.672817e+00,4.000000e-01
-1.137500e-01,7.884397e+02,2.168030e-02,4.743718e+02,1.303152e+00,1.894356e-01,1.642534e+00,4.000000e-01
-1.112500e-01,7.884261e+02,2.168739e-02,4.743421e+02,1.286576e+00,2.063143e-01,1.613362e+00,4.000000e-01
-1.087500e-01,7.884202e+02,2.169887e-02,4.743295e+02,1.270832e+00,2.230483e-01,1.585802e+00,4.000000e-01
-1.062500e-01,7.884204e+02,2.171022e-02,4.743298e+02,1.255345e+00,2.387582e-01,1.558819e+00,4.000000e-01
-1.037500e-01,7.884181e+02,2.171542e-02,4.743253e+02,1.240837e+00,2.539558e-01,1.533664e+00,4.000000e-01
-1.012500e-01,7.884152e+02,2.171378e-02,4.743187e+02,1.227701e+00,2.687473e-01,1.510988e+00,4.000000e-01
-9.875000e-02,7.884136e+02,2.171439e-02,4.743158e+02,1.214955e+00,2.817714e-01,1.489083e+00,4.000000e-01
-9.625000e-02,7.884142e+02,2.171664e-02,4.743170e+02,1.203487e+00,2.936746e-01,1.469447e+00,4.000000e-01
-9.375000e-02,7.884146e+02,2.171821e-02,4.743183e+02,1.194112e+00,3.050736e-01,1.453458e+00,4.000000e-01
-9.125000e-02,7.884142e+02,2.171811e-02,4.743174e+02,1.185477e+00,3.143493e-01,1.438776e+00,4.000000e-01
-8.875000e-02,7.884135e+02,2.171739e-02,4.743163e+02,1.177830e+00,3.216179e-01,1.425811e+00,4.000000e-01
-8.625000e-02,7.884133e+02,2.171736e-02,4.743160e+02,1.172357e+00,3.283484e-01,1.416549e+00,4.000000e-01
-8.375000e-02,7.884133e+02,2.171777e-02,4.743161e+02,1.168238e+00,3.337907e-01,1.409593e+00,4.000000e-01
-8.125000e-02,7.884131e+02,2.171798e-02,4.743161e+02,1.164465e+00,3.371357e-01,1.403226e+00,4.000000e-01
-7.875000e-02,7.884129e+02,2.171799e-02,4.743159e+02,1.161788e+00,3.395542e-01,1.398716e+00,4.000000e-01
-7.625000e-02,7.884127e+02,2.171795e-02,4.743157e+02,1.160394e+00,3.418100e-01,1.396368e+00,4.000000e-01
-7.375000e-02,7.884126e+02,2.171810e-02,4.743157e+02,1.159466e+00,3.433070e-01,1.394830e+00,4.000000e-01
-7.125000e-02,7.884125e+02,2.171831e-02,4.743158e+02,1.158569e+00,3.439026e-01,1.393298e+00,4.000000e-01
-6.875000e-02,7.884123e+02,2.171840e-02,4.743158e+02,1.157946e+00,3.441650e-01,1.392278e+00,4.000000e-01
-6.625000e-02,7.884122e+02,2.171842e-02,4.743157e+02,1.157651e+00,3.445137e-01,1.391793e+00,4.000000e-01
-6.375000e-02,7.884120e+02,2.171846e-02,4.743157e+02,1.157668e+00,3.448922e-01,1.391818e+00,4.000000e-01
-6.125000e-02,7.884119e+02,2.171853e-02,4.743157e+02,1.157610e+00,3.450710e-01,1.391734e+00,4.000000e-01
-5.875000e-02,7.884116e+02,2.171860e-02,4.743158e+02,1.157485e+00,3.450476e-01,1.391535e+00,4.000000e-01
-5.625000e-02,7.884115e+02,2.171863e-02,4.743157e+02,1.157380e+00,3.449732e-01,1.391362e+00,4.000000e-01
-5.375000e-02,7.884112e+02,2.171863e-02,4.743157e+02,1.157364e+00,3.449863e-01,1.391345e+00,4.000000e-01
-5.125000e-02,7.884111e+02,2.171864e-02,4.743156e+02,1.157375e+00,3.450577e-01,1.391379e+00,4.000000e-01
-4.875000e-02,7.884107e+02,2.171867e-02,4.743156e+02,1.157372e+00,3.451246e-01,1.391384e+00,4.000000e-01
-4.625000e-02,7.884105e+02,2.171872e-02,4.743155e+02,1.157307e+00,3.451782e-01,1.391291e+00,4.000000e-01
-4.375000e-02,7.884101e+02,2.171877e-02,4.743154e+02,1.157212e+00,3.452088e-01,1.391147e+00,4.000000e-01
-4.125000e-02,7.884098e+02,2.171883e-02,4.743154e+02,1.157131e+00,3.452437e-01,1.391022e+00,4.000000e-01
-3.875000e-02,7.884094e+02,2.171891e-02,4.743153e+02,1.157079e+00,3.453098e-01,1.390946e+00,4.000000e-01
-3.625000e-02,7.884090e+02,2.171899e-02,4.743153e+02,1.157066e+00,3.453854e-01,1.390936e+00,4.000000e-01
-3.375000e-02,7.884086e+02,2.171906e-02,4.743153e+02,1.157034e+00,3.454322e-01,1.390900e+00,4.000000e-01
-3.125000e-02,7.884081e+02,2.171909e-02,4.743154e+02,1.156985e+00,3.454381e-01,1.390838e+00,4.000000e-01
-2.875000e-02,7.884075e+02,2.171909e-02,4.743154e+02,1.156942e+00,3.454349e-01,1.390788e+00,4.000000e-01
-2.625000e-02,7.884068e+02,2.171907e-02,4.743154e+02,1.156917e+00,3.454488e-01,1.390770e+00,4.000000e-01
-2.375000e-02,7.884060e+02,2.171904e-02,4.743154e+02,1.156907e+00,3.454694e-01,1.390776e+00,4.000000e-01
-2.125000e-02,7.884050e+02,2.171902e-02,4.743153e+02,1.156892e+00,3.454792e-01,1.390777e+00,4.000000e-01
-1.875000e-02,7.884039e+02,2.171902e-02,4.743153e+02,1.156878e+00,3.454725e-01,1.390783e+00,4.000000e-01
-1.625000e-02,7.884024e+02,2.171905e-02,4.743153e+02,1.156867e+00,3.454520e-01,1.390797e+00,4.000000e-01
-1.375000e-02,7.884007e+02,2.171913e-02,4.743153e+02,1.156864e+00,3.454229e-01,1.390820e+00,4.000000e-01
-1.125000e-02,7.883987e+02,2.171922e-02,4.743152e+02,1.156857e+00,3.454035e-01,1.390850e+00,4.000000e-01
-8.750000e-03,7.883958e+02,2.171932e-02,4.743152e+02,1.156846e+00,3.453997e-01,1.390876e+00,4.000000e-01
-6.250000e-03,7.883921e+02,2.171939e-02,4.743152e+02,1.156825e+00,3.453934e-01,1.390886e+00,4.000000e-01
-3.750000e-03,7.883851e+02,2.171941e-02,4.743152e+02,1.156787e+00,3.453856e-01,1.390888e+00,4.000000e-01
-1.250000e-03,7.881659e+02,2.171942e-02,4.741949e+02,1.156711e+00,3.454382e-01,1.390864e+00,4.001017e-01
1.250000e-03,8.494080e+02,2.171931e-02,5.168607e+02,1.160547e+00,3.274259e-01,1.397450e+00,3.669848e-01
3.750000e-03,9.672307e+02,2.171943e-02,5.988254e+02,1.164335e+00,3.037972e-01,1.405607e+00,3.166356e-01
6.250000e-03,1.007821e+03,2.171942e-02,6.270090e+02,1.168041e+00,2.977535e-01,1.407558e+00,3.023711e-01
8.750000e-03,1.014171e+03,2.171943e-02,6.314111e+02,1.168144e+00,2.968302e-01,1.407754e+00,3.002583e-01
1.125000e-02,1.014889e+03,2.171947e-02,6.319062e+02,1.167450e+00,2.967769e-01,1.407881e+00,3.000225e-01
1.375000e-02,1.014955e+03,2.171958e-02,6.319501e+02,1.166057e+00,2.967460e-01,1.407874e+00,3.000016e-01
1.625000e-02,1.014962e+03,2.171966e-02,6.319533e+02,1.163383e+00,2.967435e-01,1.407874e+00,3.000001e-01
1.875000e-02,1.014965e+03,2.171976e-02,6.319536e+02,1.162609e+00,2.967286e-01,1.407858e+00,3.000000e-01
2.125000e-02,1.014967e+03,2.171984e-02,6.319536e+02,1.163996e+00,2.967207e-01,1.407856e+00,3.000000e-01
2.375000e-02,1.014969e+03,2.171990e-02,6.319536e+02,1.169722e+00,2.967174e-01,1.407841e+00,3.000000e-01
2.625000e-02,1.014971e+03,2.171994e-02,6.319536e+02,1.182811e+00,2.967123e-01,1.407831e+00,3.000000e-01
2.875000e-02,1.014972e+03,2.171994e-02,6.319536e+02,1.204955e+00,2.967030e-01,1.407822e+00,3.000000e-01
3.125000e-02,1.014973e+03,2.171992e-02,6.319537e+02,1.233843e+00,2.967017e-01,1.407815e+00,3.000000e-01
3.375000e-02,1.014974e+03,2.171990e-02,6.319538e+02,1.254681e+00,2.966800e-01,1.407769e+00,3.000000e-01
