x, RHO_s, V_s, P_s, RHO_g, V_g, P_g, PHI_s
-2.287500e-01,8.000000e+02,1.000000e+00,1.000000e+00,2.000000e+00,1.000000e+00,1.000000e+00,9.900000e-01
-2.262500e-01,8.000000e+02,1.000000e+00,1.000000e+00,2.000000e+00,1.000000e+00,1.000000e+00,9.900000e-01
-2.237500e-01,8.000000e+02,1.000000e+00,1.000000e+00,2.000000e+00,1.000000e+00,1.000000e+00,9.900000e-01
-2.212500e-01,8.000000e+02,1.000000e+00,1.000000e+00,2.000000e+00,1.000000e+00,1.000000e+00,9.900000e-01
-2.187500e-01,8.000000e+02,1.000000e+00,1.000000e+00,2.000000e+00,1.000000e+00,1.000000e+00,9.900000e-01
-2.162500e-01,8.000000e+02,1.000000e+00,1.000000e+00,2.000000e+00,1.000000e+00,1.000000e+00,9.900000e-01
-2.137500e-01,8.000000e+02,1.000000e+00,1.000000e+00,2.000000e+00,1.000000e+00,1.000000e+00,9.900000e-01
-2.112500e-01,8.000000e+02,1.000000e+00,1.000000e+00,2.000000e+00,1.000000e+00,1.000000e+00,9.900000e-01
-2.087500e-01,8.000000e+02,1.000000e+00,1.000000e+00,2.000000e+00,1.000000e+00,1.000000e+00,9.900000e-01
-2.062500e-01,8.000000e+02,1.000000e+00,1.000000e+00,2.000000e+00,1.000000e+00,1.000000e+00,9.900000e-01
-2.037500e-01,8.000000e+02,1.000000e+00,1.000000e+00,2.000000e+00,1.000000e+00,1.000000e+00,9.900000e-01
-2.012500e-01,8.000000e+02,1.000000e+00,1.000000e+00,2.000000e+00,1.000000e+00,1.000000e+00,9.900000e-01
-1.987500e-01,8.000000e+02,1.000000e+00,1.000000e+00,2.000000e+00,1.000000e+00,1.000000e+00,9.900000e-01
-1.962500e-01,8.000000e+02,1.000000e+00,1.000000e+00,2.000000e+00,1.000000e+00,1.000000e+00,9.900000e-01
-1.937500e-01,8.000000e+02,1.000000e+00,1.000000e+00,2.000000e+00,1.000000e+00,1.000000e+00,9.900000e-01
-1.912500e-01,8.000000e+02,1.000000e+00,1.000000e+00,2.000000e+00,1.000000e+00,1.000000e+00,9.900000e-01
-1.887500e-01,8.000000e+02,1.000000e+00,1.000000e+00,2.000000e+00,1.000000e+00,1.000000e+00,9.900000e-01
-1.862500e-01,8.000000e+02,1.000000e+00,1.000000e+00,2.000000e+00,1.000000e+00,1.000000e+00,9.900000e-01
-1.837500e-01,8.000000e+02,1.000000e+00,1.000000e+00,2.000000e+00,1.000000e+00,1.000000e+00,9.900000e-01
-1.812500e-01,8.000000e+02,1.000000e+00,1.000000e+00,2.000000e+00,1.000000e+00,1.000000e+00,9.900000e-01
-1.787500e-01,8.000000e+02,1.000000e+00,1.000000e+00,2.000000e+00,1.000000e+00,1.000000e+00,9.900000e-01
-1.762500e-01,8.000000e+02,1.000000e+00,1.000000e+00,2.000000e+00,1.000000e+00,1.000000e+00,9.900000e-01
-1.737500e-01,8.000000e+02,1.000000e+00,1.000000e+00,2.000000e+00,1.000000e+00,1.000000e+00,9.900000e-01
-1.712500e-01,8.000000e+02,1.000000e+00,1.000000e+00,2.000000e+00,1.000000e+00,1.000000e+00,9.900000e-01
