x, RHO_s, V_s, P_s, RHO_g, V_g, P_g, PHI_s
-3.387500e-01,1.000000e+00,-5.115357e-72,1.000000e+00,5.000000e-01,-4.371725e-57,1.000000e+00,4.000000e-01
-3.362500e-01,1.000000e+00,-9.017227e-71,1.000000e+00,5.000000e-01,-1.146655e-55,1.000000e+00,4.000000e-01
-3.337500e-01,1.000000e+00,-1.576564e-69,1.000000e+00,5.000000e-01,-2.978145e-54,1.000000e+00,4.000000e-01
-3.312500e-01,1.000000e+00,-2.733872e-68,1.000000e+00,5.000000e-01,-7.742443e-53,1.000000e+00,4.000000e-01
-3.287500e-01,1.000000e+00,-4.702728e-67,1.000000e+00,5.000000e-01,-2.041039e-51,1.000000e+00,4.000000e-01
-3.262500e-01,1.000000e+00,-8.028311e-66,1.000000e+00,5.000000e-01,-5.498465e-50,1.000000e+00,4.000000e-01
-3.237500e-01,1.000000e+00,-1.361197e-64,1.000000e+00,5.000000e-01,-1.510582e-48,1.000000e+00,4.000000e-01
-3.212500e-01,1.000000e+00,-2.294264e-63,1.000000e+00,5.000000e-01,-4.185428e-47,1.000000e+00,4.000000e-01
-3.187500e-01,1.000000e+00,-3.847753e-62,1.000000e+00,5.000000e-01,-1.152447e-45,1.000000e+00,4.000000e-01
-3.162500e-01,1.000000e+00,-6.426173e-61,1.000000e+00,5.000000e-01,-3.116510e-44,1.000000e+00,4.000000e-01
-3.137500e-01,1.000000e+00,-1.069257e-59,1.000000e+00,5.000000e-01,-8.236149e-43,1.000000e+00,4.000000e-01
-3.112500e-01,1.000000e+00,-1.772792e-58,1.000000e+00,5.000000e-01,-2.125275e-41,1.000000e+00,4.000000e-01
-3.087500e-01,1.000000e+00,-2.928684e-57,1.000000e+00,5.000000e-01,-5.357773e-40,1.000000e+00,4.000000e-01
-3.062500e-01,1.000000e+00,-4.821407e-56,1.000000e+00,5.000000e-01,-1.324360e-38,1.000000e+00,4.000000e-01
-3.037500e-01,1.000000e+00,-7.913793e-55,1.000000e+00,5.000000e-01,-3.235028e-37,1.000000e+00,4.000000e-01
-3.012500e-01,1.000000e+00,-1.296430e-53,1.000000e+00,5.000000e-01,-7.828376e-36,1.000000e+00,4.000000e-01
-2.987500e-01,1.000000e+00,-2.122512e-52,1.000000e+00,5.000000e-01,-1.874173e-34,1.000000e+00,4.000000e-01
-2.962500e-01,1.000000e+00,-3.476984e-51,1.000000e+00,5.000000e-01,-4.468197e-33,1.000000e+00,4.000000e-01
-2.937500e-01,1.000000e+00,-5.701601e-50,1.000000e+00,5.000000e-01,-1.073142e-31,1.000000e+00,4.000000e-01
-2.912500e-01,1.000000e+00,-9.352744e-49,1.000000e+00,5.000000e-01,-2.556461e-30,1.000000e+00,4.000000e-01
-2.887500e-01,1.000000e+00,-1.532247e-47,1.000000e+00,5.000000e-01,-6.006835e-29,1.000000e+00,4.000000e-01
-2.862500e-01,1.000000e+00,-2.502686e-46,1.000000e+00,5.000000e-01,-1.432204e-27,1.000000e+00,4.000000e-01
-2.837500e-01,1.000000e+00,-4.072352e-45,1.000000e+00,5.000000e-01,-3.504978e-26,1.000000e+00,4.000000e-01
-2.812500e-01,1.000000e+00,-6.609112e-44,1.000000e+00,5.000000e-01,-8.116923e-25,1.000000e+00,4.000000e-01
-2.787500e-01,1.000000e+00,-1.073064e-42,1.000000e+00,5.000000e-01,-1.865584e-23,1.000000e+00,4.000000e-01
-2.762500e-01,1.000000e+00,-1.749528e-41,1.000000e+00,5.000000e-01,-4.686890e-22,1.000000e+00,4.000000e-01
-2.737500e-01,1.000000e+00,-2.871038e-40,1.000000e+00,5.000000e-01,-1.189105e-20,1.000000e+00,4.000000e-01
-2.712500e-01,1.000000e+00,-4.737571e-39,1.000000e+00,5.000000e-01,-2.347256e-19,1.000000e+00,4.000000e-01
-2.687500e-01,1.000000e+00,-7.824618e-38,1.000000e+00,5.000000e-01,-4.087791e-18,1.000000e+00,4.000000e-01
-2.662500e-01,1.000000e+00,-1.284571e-36,1.000000e+00,5.000000e-01,-7.401729e-17,1.000000e+00,4.000000e-01
-2.637500e-01,1.000000e+00,-2.081323e-35,1.000000e+00,5.000000e-01,-3.373998e-16,1.000000e+00,4.000000e-01
-2.612500e-01,1.000000e+00,-3.309567e-34,1.000000e+00,5.000000e-01,-1.701078e-15,1.000000e+00,4.000000e-01
-2.587500e-01,1.000000e+00,-5.147445e-33,1.000000e+00,5.000000e-01,-6.818886e-15,1.000000e+00,4.000000e-01
-2.562500e-01,1.000000e+00,-7.821380e-32,1.000000e+00,5.000000e-01,-2.510829e-14,1.000000e+00,4.000000e-01
-2.537500e-01,1.000000e+00,-1.162136e-30,1.000000e+00,5.000000e-01,-8.927136e-14,1.000000e+00,4.000000e-01
-2.512500e-01,1.000000e+00,-1.692407e-29,1.000000e+00,5.000000e-01,-3.123008e-13,1.000000e+00,4.000000e-01
-2.487500e-01,1.000000e+00,-2.423138e-28,1.000000e+00,5.000000e-01,-1.078628e-12,1.000000e+00,4.000000e-01
-2.462500e-01,1.000000e+00,-3.427913e-27,1.000000e+00,5.000000e-01,-3.675141e-12,1.000000e+00,4.000000e-01
-2.437500e-01,1.000000e+00,-4.809127e-26,1.000000e+00,5.000000e-01,-1.235141e-11,1.000000e+00,4.000000e-01
-2.412500e-01,1.000000e+00,-6.826115e-25,1.000000e+00,5.000000e-01,-4.096695e-11,1.000000e+00,4.000000e-01
-2.387500e-01,1.000000e+00,-1.048383e-23,1.000000e+00,5.000000e-01,-1.341551e-10,1.000000e+00,4.000000e-01
-2.362500e-01,1.000000e+00,-1.852197e-22,1.000000e+00,5.000000e-01,-4.339564e-10,1.000000e+00,4.000000e-01
-2.337500e-01,1.000000e+00,-3.316091e-21,1.000000e+00,5.000000e-01,-1.387290e-09,1.000000e+00,4.000000e-01
-2.312500e-01,1.000000e+00,-5.672933e-20,1.000000e+00,5.000000e-01,-4.385309e-09,1.000000e+00,4.000000e-01
-2.287500e-01,1.000000e+00,-9.636062e-19,1.000000e+00,5.000000e-01,-1.371463e-08,1.000000e+00,4.000000e-01
-2.262500e-01,1.000000e+00,-1.229979e-17,1.000000e+00,5.000000e-01,-4.245846e-08,1.000000e+00,4.000000e-01
-2.237500e-01,1.000000e+00,-1.143264e-16,1.000000e+00,5.000000e-01,-1.301931e-07,1.000000e+00,4.000000e-01
-2.212500e-01,1.000000e+00,-4.936869e-16,1.000000e+00,5.000001e-01,-3.956410e-07,1.000000e+00,4.000000e-01
-2.187500e-01,1.000000e+00,-1.772251e-15,1.000000e+00,5.000004e-01,-1.192187e-06,1.000001e+00,4.000000e-01
-2.162500e-01,1.000000e+00,-6.610372e-15,1.000000e+00,5.000011e-01,-3.564072e-06,1.000003e+00,4.000000e-01
-2.137500e-01,1.000000e+00,-2.351880e-14,1.000000e+00,5.000032e-01,-1.057594e-05,1.000009e+00,4.000000e-01
-2.112500e-01,1.000000e+00,-8.195065e-14,1.000000e+00,5.000093e-01,-3.116350e-05,1.000026e+00,4.000000e-01
-2.087500e-01,1.000000e+00,-2.820860e-13,1.000000e+00,5.000273e-01,-9.121784e-05,1.000076e+00,4.000000e-01
-2.062500e-01,1.000000e+00,-9.605712e-13,1.000000e+00,5.000793e-01,-2.652987e-04,1.000222e+00,4.000000e-01
-2.037500e-01,1.000000e+00,-3.240300e-12,1.000000e+00,5.002291e-01,-7.667970e-04,1.000642e+00,4.000000e-01
-2.012500e-01,1.000000e+00,-1.083867e-11,1.000000e+00,5.006581e-01,-2.201903e-03,1.001844e+00,4.000000e-01
-1.987500e-01,1.000000e+00,-3.595365e-11,1.000000e+00,5.018763e-01,-6.273906e-03,1.005260e+00,4.000000e-01
-1.962500e-01,1.000000e+00,-1.181892e-10,1.000000e+00,5.052716e-01,-1.759877e-02,1.014808e+00,4.000000e-01
-1.937500e-01,1.000000e+00,-3.838621e-10,1.000000e+00,5.143709e-01,-4.775520e-02,1.040585e+00,4.000000e-01
-1.912500e-01,1.000000e+00,-1.221696e-09,1.000000e+00,5.345050e-01,-1.132088e-01,1.098366e+00,4.000000e-01
-1.887500e-01,1.000000e+00,-3.763663e-09,1.000000e+00,5.617116e-01,-1.982311e-01,1.177822e+00,4.000000e-01
-1.862500e-01,1.000000e+00,-1.116686e-08,1.000000e+00,5.767178e-01,-2.437665e-01,1.222192e+00,4.000000e-01
-1.837500e-01,1.000000e+00,-3.208943e-08,1.000000e+00,5.906497e-01,-2.848958e-01,1.263847e+00,4.000000e-01
-1.812500e-01,1.000000e+00,-8.967896e-08,1.000000e+00,5.966167e-01,-3.021850e-01,1.281740e+00,4.000000e-01
-1.787500e-01,1.000000e+00,-2.446863e-07,1.000000e+00,6.023580e-01,-3.190324e-01,1.299091e+00,4.000000e-01
-1.762500e-01,1.000001e+00,-6.536451e-07,1.000001e+00,6.045806e-01,-3.254363e-01,1.305767e+00,4.000000e-01
-1.737500e-01,1.000001e+00,-1.713688e-06,1.000002e+00,6.067894e-01,-3.317403e-01,1.312485e+00,4.000000e-01
-1.712500e-01,1.000004e+00,-4.417658e-06,1.000005e+00,6.076012e-01,-3.340173e-01,1.314924e+00,4.000000e-01
-1.687500e-01,1.000009e+00,-1.121536e-05,1.000013e+00,6.083856e-01,-3.363312e-01,1.317319e+00,4.000000e-01
-1.662500e-01,1.000024e+00,-2.807840e-05,1.000033e+00,6.086527e-01,-3.371215e-01,1.318131e+00,4.000000e-01
-1.637500e-01,1.000059e+00,-6.940268e-05,1.000082e+00,6.089248e-01,-3.378846e-01,1.318968e+00,4.000000e-01
-1.612500e-01,1.000143e+00,-1.695372e-04,1.000201e+00,6.090106e-01,-3.381123e-01,1.319235e+00,4.000000e-01
-1.587500e-01,1.000346e+00,-4.096532e-04,1.000485e+00,6.090900e-01,-3.383492e-01,1.319487e+00,4.000000e-01
-1.562500e-01,1.000828e+00,-9.797374e-04,1.001160e+00,6.091086e-01,-3.384109e-01,1.319548e+00,4.000000e-01
-1.537500e-01,1.001961e+00,-2.319694e-03,1.002748e+00,6.091259e-01,-3.384685e-01,1.319605e+00,4.000000e-01
-1.512500e-01,1.004597e+00,-5.432727e-03,1.006444e+00,6.091291e-01,-3.384752e-01,1.319613e+00,4.000000e-01
-1.487500e-01,1.010631e+00,-1.254511e-02,1.014930e+00,6.091314e-01,-3.384763e-01,1.319619e+00,4.000000e-01
-1.462500e-01,1.024082e+00,-2.831829e-02,1.033951e+00,6.091297e-01,-3.384671e-01,1.319611e+00,4.000000e-01
-1.437500e-01,1.052595e+00,-6.136264e-02,1.074730e+00,6.091266e-01,-3.384607e-01,1.319605e+00,4.000000e-01
-1.412500e-01,1.107737e+00,-1.234500e-01,1.155004e+00,6.091231e-01,-3.384578e-01,1.319598e+00,4.000000e-01
-1.387500e-01,1.173279e+00,-1.937020e-01,1.252522e+00,6.091199e-01,-3.384573e-01,1.319596e+00,4.000000e-01
-1.362500e-01,1.220394e+00,-2.423963e-01,1.323899e+00,6.091172e-01,-3.384576e-01,1.319598e+00,4.000000e-01
-1.337500e-01,1.249542e+00,-2.716805e-01,1.368537e+00,6.091142e-01,-3.384596e-01,1.319601e+00,4.000000e-01
-1.312500e-01,1.266575e+00,-2.885044e-01,1.394762e+00,6.091108e-01,-3.384608e-01,1.319605e+00,4.000000e-01
-1.287500e-01,1.276194e+00,-2.979233e-01,1.409629e+00,6.091067e-01,-3.384599e-01,1.319606e+00,4.000000e-01
-1.262500e-01,1.281507e+00,-3.031190e-01,1.417883e+00,6.091027e-01,-3.384570e-01,1.319607e+00,4.000000e-01
-1.237500e-01,1.284408e+00,-3.059497e-01,1.422405e+00,6.090982e-01,-3.384525e-01,1.319605e+00,4.000000e-01
-1.212500e-01,1.285991e+00,-3.074717e-01,1.424871e+00,6.090921e-01,-3.384431e-01,1.319596e+00,4.000000e-01
-1.187500e-01,1.286851e+00,-3.082783e-01,1.426205e+00,6.090847e-01,-3.384317e-01,1.319581e+00,4.000000e-01
-1.162500e-01,1.287303e+00,-3.087057e-01,1.426913e+00,6.090772e-01,-3.384230e-01,1.319565e+00,4.000000e-01
-1.137500e-01,1.287522e+00,-3.089354e-01,1.427276e+00,6.090687e-01,-3.384185e-01,1.319548e+00,4.000000e-01
-1.112500e-01,1.287621e+00,-3.090624e-01,1.427459e+00,6.090598e-01,-3.384149e-01,1.319533e+00,4.000000e-01
-1.087500e-01,1.287670e+00,-3.091364e-01,1.427556e+00,6.090502e-01,-3.384111e-01,1.319522e+00,4.000000e-01
-1.062500e-01,1.287697e+00,-3.091855e-01,1.427613e+00,6.090425e-01,-3.384064e-01,1.319514e+00,4.000000e-01
-1.037500e-01,1.287711e+00,-3.092245e-01,1.427652e+00,6.090382e-01,-3.384014e-01,1.319509e+00,4.000000e-01
-1.012500e-01,1.287714e+00,-3.092565e-01,1.427684e+00,6.090374e-01,-3.383955e-01,1.319506e+00,4.000000e-01
-9.875000e-02,1.287711e+00,-3.092790e-01,1.427716e+00,6.090390e-01,-3.383902e-01,1.319504e+00,4.000000e-01
-9.625000e-02,1.287708e+00,-3.092903e-01,1.427749e+00,6.090436e-01,-3.383849e-01,1.319500e+00,4.000000e-01
-9.375000e-02,1.287705e+00,-3.092927e-01,1.427780e+00,6.090474e-01,-3.383796e-01,1.319497e+00,4.000000e-01
-9.125000e-02,1.287700e+00,-3.092917e-01,1.427802e+00,6.090483e-01,-3.383734e-01,1.319491e+00,4.000000e-01
-8.875000e-02,1.287686e+00,-3.092899e-01,1.427812e+00,6.090474e-01,-3.383687e-01,1.319486e+00,4.000000e-01
-8.625000e-02,1.287657e+00,-3.092898e-01,1.427813e+00,6.090429e-01,-3.383642e-01,1.319482e+00,4.000000e-01
-8.375000e-02,1.287614e+00,-3.092886e-01,1.427804e+00,6.090371e-01,-3.383596e-01,1.319479e+00,4.000000e-01
-8.125000e-02,1.287564e+00,-3.092934e-01,1.427797e+00,6.090331e-01,-3.383561e-01,1.319475e+00,4.000000e-01
-7.875000e-02,1.287513e+00,-3.093039e-01,1.427792e+00,6.090299e-01,-3.383548e-01,1.319472e+00,4.000000e-01
-7.625000e-02,1.287471e+00,-3.093174e-01,1.427792e+00,6.090277e-01,-3.383549e-01,1.319471e+00,4.000000e-01
-7.375000e-02,1.287435e+00,-3.093364e-01,1.427805e+00,6.090260e-01,-3.383560e-01,1.319471e+00,4.000000e-01
-7.125000e-02,1.287391e+00,-3.093513e-01,1.427819e+00,6.090266e-01,-3.383623e-01,1.319478e+00,4.000000e-01
-6.875000e-02,1.287334e+00,-3.093565e-01,1.427828e+00,6.090274e-01,-3.383695e-01,1.319486e+00,4.000000e-01
-6.625000e-02,1.287255e+00,-3.093552e-01,1.427830e+00,6.090268e-01,-3.383719e-01,1.319490e+00,4.000000e-01
-6.375000e-02,1.287152e+00,-3.093461e-01,1.427827e+00,6.090233e-01,-3.383686e-01,1.319487e+00,4.000001e-01
-6.125000e-02,1.287014e+00,-3.093342e-01,1.427822e+00,6.090103e-01,-3.383443e-01,1.319463e+00,4.000005e-01
-5.875000e-02,1.286871e+00,-3.093240e-01,1.427821e+00,6.089980e-01,-3.383160e-01,1.319434e+00,4.000021e-01
-5.625000e-02,1.286774e+00,-3.093212e-01,1.427818e+00,6.090059e-01,-3.382998e-01,1.319423e+00,4.000080e-01
-5.375000e-02,1.286701e+00,-3.093284e-01,1.427816e+00,6.090591e-01,-3.383136e-01,1.319432e+00,4.000288e-01
-5.125000e-02,1.286639e+00,-3.093522e-01,1.427823e+00,6.092676e-01,-3.383786e-01,1.319490e+00,4.000986e-01
-4.875000e-02,1.286705e+00,-3.093800e-01,1.427792e+00,6.098863e-01,-3.384291e-01,1.319527e+00,4.003193e-01
-4.625000e-02,1.287281e+00,-3.093948e-01,1.427618e+00,6.115627e-01,-3.383446e-01,1.319396e+00,4.009761e-01
-4.375000e-02,1.289269e+00,-3.093943e-01,1.427105e+00,6.159872e-01,-3.383174e-01,1.319259e+00,4.028079e-01
-4.125000e-02,1.294864e+00,-3.093948e-01,1.425833e+00,6.268274e-01,-3.387347e-01,1.319443e+00,4.075684e-01
-3.875000e-02,1.308167e+00,-3.093924e-01,1.422918e+00,6.502869e-01,-3.397609e-01,1.320002e+00,4.190253e-01
-3.625000e-02,1.335116e+00,-3.093800e-01,1.417028e+00,6.897794e-01,-3.411780e-01,1.320050e+00,4.443463e-01
-3.375000e-02,1.380379e+00,-3.094236e-01,1.407092e+00,7.639804e-01,-3.432021e-01,1.318760e+00,4.950555e-01
-3.125000e-02,1.438943e+00,-3.095006e-01,1.393496e+00,9.174947e-01,-3.505584e-01,1.316004e+00,5.834249e-01
-2.875000e-02,1.480555e+00,-3.093926e-01,1.383743e+00,1.059350e+00,-3.607180e-01,1.320941e+00,6.704353e-01
-2.625000e-02,1.503754e+00,-3.094336e-01,1.378338e+00,1.081488e+00,-3.745350e-01,1.317341e+00,7.310127e-01
-2.375000e-02,1.516147e+00,-3.094295e-01,1.375458e+00,1.097661e+00,-3.842468e-01,1.317198e+00,7.675664e-01
-2.125000e-02,1.522471e+00,-3.093727e-01,1.374146e+00,1.106811e+00,-3.908207e-01,1.316788e+00,7.866764e-01
-1.875000e-02,1.525381e+00,-3.094004e-01,1.373482e+00,1.110265e+00,-3.942626e-01,1.316467e+00,7.952865e-01
-1.625000e-02,1.526572e+00,-3.094975e-01,1.373081e+00,1.111175e+00,-3.958362e-01,1.316091e+00,7.985946e-01
-1.375000e-02,1.527254e+00,-3.094367e-01,1.373106e+00,1.111562e+00,-3.962278e-01,1.316150e+00,7.996599e-01
-1.125000e-02,1.527653e+00,-3.093688e-01,1.373203e+00,1.111736e+00,-3.963060e-01,1.316201e+00,7.999386e-01
-8.750000e-03,1.527779e+00,-3.094182e-01,1.373126e+00,1.111761e+00,-3.963886e-01,1.316109e+00,7.999942e-01
-6.250000e-03,1.527872e+00,-3.094481e-01,1.373059e+00,1.111823e+00,-3.964001e-01,1.316101e+00,8.000011e-01
-3.750000e-03,1.527974e+00,-3.094502e-01,1.373046e+00,1.111917e+00,-3.963914e-01,1.316100e+00,8.000009e-01
-1.250000e-03,1.528096e+00,-3.094321e-01,1.373084e+00,1.111986e+00,-3.963746e-01,1.316130e+00,8.000001e-01
1.250000e-03,1.528211e+00,-3.094046e-01,1.373132e+00,1.112034e+00,-3.963657e-01,1.316145e+00,8.000000e-01
3.750000e-03,1.528290e+00,-3.093966e-01,1.373156e+00,1.112055e+00,-3.963776e-01,1.316114e+00,8.000000e-01
6.250000e-03,1.528328e+00,-3.094111e-01,1.373137e+00,1.112054e+00,-3.964338e-01,1.316062e+00,8.000000e-01
8.750000e-03,1.528337e+00,-3.094360e-01,1.373096e+00,1.112022e+00,-3.965061e-01,1.315971e+00,8.000000e-01
1.125000e-02,1.528362e+00,-3.094441e-01,1.373080e+00,1.112004e+00,-3.965496e-01,1.315903e+00,8.000000e-01
1.375000e-02,1.528406e+00,-3.094373e-01,1.373092e+00,1.112002e+00,-3.965620e-01,1.315864e+00,8.000000e-01
1.625000e-02,1.528456e+00,-3.094226e-01,1.373115e+00,1.112005e+00,-3.965674e-01,1.315837e+00,8.000000e-01
