x, RHO_s, V_s, P_s, RHO_g, V_g, P_g, PHI_s
-2.437500e-01,2.040118e+03,-1.716426e-01,8.248029e+02,2.000843e+00,-5.999732e-04,3.001708e+00,2.000000e-01
-2.412500e-01,2.040115e+03,-1.716413e-01,8.247971e+02,2.001360e+00,-9.671015e-04,3.002753e+00,2.000000e-01
-2.387500e-01,2.040113e+03,-1.716401e-01,8.247914e+02,2.002165e+00,-1.540170e-03,3.004386e+00,2.000000e-01
-2.362500e-01,2.040111e+03,-1.716388e-01,8.247860e+02,2.003407e+00,-2.422706e-03,3.006902e+00,2.000000e-01
-2.337500e-01,2.040109e+03,-1.716376e-01,8.247809e+02,2.005293e+00,-3.762518e-03,3.010724e+00,2.000000e-01
-2.312500e-01,2.040107e+03,-1.716363e-01,8.247761e+02,2.008115e+00,-5.765155e-03,3.016445e+00,2.000000e-01
-2.287500e-01,2.040105e+03,-1.716349e-01,8.247716e+02,2.012265e+00,-8.706830e-03,3.024866e+00,2.000000e-01
-2.262500e-01,2.040103e+03,-1.716335e-01,8.247677e+02,2.018250e+00,-1.294135e-02,3.037022e+00,2.000000e-01
-2.237500e-01,2.040101e+03,-1.716319e-01,8.247642e+02,2.026679e+00,-1.888846e-02,3.054165e+00,2.000000e-01
-2.212500e-01,2.040099e+03,-1.716303e-01,8.247612e+02,2.038209e+00,-2.699124e-02,3.077658e+00,2.000000e-01
-2.187500e-01,2.040097e+03,-1.716288e-01,8.247579e+02,2.052651e+00,-3.708295e-02,3.107148e+00,2.000000e-01
-2.162500e-01,2.040095e+03,-1.716274e-01,8.247539e+02,2.066186e+00,-4.648236e-02,3.134849e+00,2.000000e-01
-2.137500e-01,2.040092e+03,-1.716261e-01,8.247487e+02,2.077369e+00,-5.421680e-02,3.157787e+00,2.000000e-01
-2.112500e-01,2.040090e+03,-1.716251e-01,8.247423e+02,2.086191e+00,-6.029330e-02,3.175909e+00,2.000000e-01
-2.087500e-01,2.040087e+03,-1.716242e-01,8.247350e+02,2.092922e+00,-6.491487e-02,3.189754e+00,2.000000e-01
-2.062500e-01,2.040084e+03,-1.716232e-01,8.247270e+02,2.097903e+00,-6.832671e-02,3.200010e+00,2.000000e-01
-2.037500e-01,2.040081e+03,-1.716221e-01,8.247190e+02,2.101474e+00,-7.076846e-02,3.207366e+00,2.000000e-01
-2.012500e-01,2.040078e+03,-1.716210e-01,8.247116e+02,2.103944e+00,-7.245549e-02,3.212458e+00,2.000000e-01
-1.987500e-01,2.040076e+03,-1.716198e-01,8.247046e+02,2.105580e+00,-7.357155e-02,3.215832e+00,2.000000e-01
-1.962500e-01,2.040073e+03,-1.716187e-01,8.246986e+02,2.106601e+00,-7.426750e-02,3.217938e+00,2.000000e-01
-1.937500e-01,2.040070e+03,-1.716175e-01,8.246929e+02,2.107185e+00,-7.466526e-02,3.219142e+00,2.000000e-01
-1.912500e-01,2.040068e+03,-1.716165e-01,8.246884e+02,2.107473e+00,-7.486196e-02,3.219737e+00,2.000000e-01
-1.887500e-01,2.040066e+03,-1.716154e-01,8.246842e+02,2.107578e+00,-7.493377e-02,3.219953e+00,2.000000e-01
-1.862500e-01,2.040064e+03,-1.716147e-01,8.246813e+02,2.107591e+00,-7.494333e-02,3.219981e+00,2.000000e-01
-1.837500e-01,2.040062e+03,-1.716140e-01,8.246789e+02,2.107504e+00,-7.488437e-02,3.219802e+00,2.000000e-01
-1.812500e-01,2.040060e+03,-1.716135e-01,8.246774e+02,2.107235e+00,-7.470104e-02,3.219247e+00,2.000000e-01
-1.787500e-01,2.040058e+03,-1.716130e-01,8.246766e+02,2.106731e+00,-7.435776e-02,3.218208e+00,2.000000e-01
-1.762500e-01,2.040056e+03,-1.716126e-01,8.246767e+02,2.106138e+00,-7.395387e-02,3.216987e+00,2.000000e-01
-1.737500e-01,2.040053e+03,-1.716122e-01,8.246775e+02,2.105640e+00,-7.361469e-02,3.215961e+00,2.000000e-01
-1.712500e-01,2.040050e+03,-1.716118e-01,8.246788e+02,2.105260e+00,-7.335572e-02,3.215178e+00,2.000000e-01
-1.687500e-01,2.040048e+03,-1.716114e-01,8.246803e+02,2.104980e+00,-7.316449e-02,3.214601e+00,2.000000e-01
-1.662500e-01,2.040045e+03,-1.716110e-01,8.246817e+02,2.104781e+00,-7.302895e-02,3.214191e+00,2.000000e-01
-1.637500e-01,2.040042e+03,-1.716107e-01,8.246819e+02,2.104647e+00,-7.293793e-02,3.213916e+00,2.000000e-01
-1.612500e-01,2.040038e+03,-1.716105e-01,8.246813e+02,2.104564e+00,-7.288126e-02,3.213745e+00,2.000000e-01
-1.587500e-01,2.040035e+03,-1.716104e-01,8.246796e+02,2.104518e+00,-7.284991e-02,3.213650e+00,2.000000e-01
-1.562500e-01,2.040031e+03,-1.716104e-01,8.246769e+02,2.104496e+00,-7.283583e-02,3.213607e+00,2.000000e-01
-1.537500e-01,2.040026e+03,-1.716103e-01,8.246736e+02,2.104490e+00,-7.283196e-02,3.213595e+00,2.000000e-01
-1.512500e-01,2.040022e+03,-1.716102e-01,8.246699e+02,2.104493e+00,-7.283395e-02,3.213601e+00,2.000000e-01
-1.487500e-01,2.040018e+03,-1.716100e-01,8.246664e+02,2.104512e+00,-7.284723e-02,3.213640e+00,2.000000e-01
-1.462500e-01,2.040013e+03,-1.716098e-01,8.246637e+02,2.104557e+00,-7.287835e-02,3.213734e+00,2.000000e-01
-1.437500e-01,2.040008e+03,-1.716095e-01,8.246618e+02,2.104633e+00,-7.293087e-02,3.213893e+00,2.000000e-01
-1.412500e-01,2.040003e+03,-1.716092e-01,8.246605e+02,2.104740e+00,-7.300413e-02,3.214114e+00,2.000000e-01
-1.387500e-01,2.039998e+03,-1.716089e-01,8.246594e+02,2.104869e+00,-7.309233e-02,3.214381e+00,2.000000e-01
-1.362500e-01,2.039992e+03,-1.716087e-01,8.246583e+02,2.104997e+00,-7.317975e-02,3.214645e+00,2.000000e-01
-1.337500e-01,2.039986e+03,-1.716084e-01,8.246570e+02,2.105119e+00,-7.326285e-02,3.214897e+00,2.000000e-01
-1.312500e-01,2.039980e+03,-1.716080e-01,8.246551e+02,2.105237e+00,-7.334345e-02,3.215141e+00,2.000000e-01
-1.287500e-01,2.039973e+03,-1.716075e-01,8.246526e+02,2.105353e+00,-7.342306e-02,3.215381e+00,2.000000e-01
-1.262500e-01,2.039966e+03,-1.716070e-01,8.246503e+02,2.105469e+00,-7.350228e-02,3.215621e+00,2.000000e-01
-1.237500e-01,2.039958e+03,-1.716066e-01,8.246487e+02,2.105583e+00,-7.358096e-02,3.215858e+00,2.000000e-01
-1.212500e-01,2.039950e+03,-1.716061e-01,8.246473e+02,2.105696e+00,-7.365841e-02,3.216092e+00,2.000000e-01
-1.187500e-01,2.039942e+03,-1.716056e-01,8.246460e+02,2.105806e+00,-7.373347e-02,3.216318e+00,2.000000e-01
-1.162500e-01,2.039932e+03,-1.716049e-01,8.246440e+02,2.105910e+00,-7.380480e-02,3.216534e+00,2.000000e-01
-1.137500e-01,2.039923e+03,-1.716041e-01,8.246409e+02,2.106006e+00,-7.387113e-02,3.216734e+00,2.000000e-01
-1.112500e-01,2.039912e+03,-1.716033e-01,8.246383e+02,2.106094e+00,-7.393156e-02,3.216917e+00,2.000000e-01
-1.087500e-01,2.039901e+03,-1.716028e-01,8.246366e+02,2.106173e+00,-7.398581e-02,3.217081e+00,2.000000e-01
-1.062500e-01,2.039889e+03,-1.716024e-01,8.246360e+02,2.106244e+00,-7.403425e-02,3.217228e+00,2.000000e-01
-1.037500e-01,2.039876e+03,-1.716022e-01,8.246356e+02,2.106307e+00,-7.407787e-02,3.217360e+00,2.000000e-01
-1.012500e-01,2.039862e+03,-1.716020e-01,8.246352e+02,2.106366e+00,-7.411802e-02,3.217481e+00,2.000000e-01
-9.875000e-02,2.039848e+03,-1.716016e-01,8.246341e+02,2.106421e+00,-7.415615e-02,3.217597e+00,2.000000e-01
-9.625000e-02,2.039831e+03,-1.716005e-01,8.246299e+02,2.106475e+00,-7.419345e-02,3.217710e+00,2.000000e-01
-9.375000e-02,2.039814e+03,-1.715995e-01,8.246250e+02,2.106529e+00,-7.423067e-02,3.217822e+00,2.000000e-01
-9.125000e-02,2.039794e+03,-1.715989e-01,8.246232e+02,2.106584e+00,-7.426882e-02,3.217937e+00,2.000000e-01
-8.875000e-02,2.039775e+03,-1.715986e-01,8.246227e+02,2.106642e+00,-7.430900e-02,3.218058e+00,2.000000e-01
-8.625000e-02,2.039759e+03,-1.715985e-01,8.246232e+02,2.106699e+00,-7.434800e-02,3.218176e+00,2.000000e-01
-8.375000e-02,2.039747e+03,-1.715984e-01,8.246232e+02,2.106750e+00,-7.438351e-02,3.218283e+00,2.000000e-01
-8.125000e-02,2.039738e+03,-1.715980e-01,8.246224e+02,2.106795e+00,-7.441504e-02,3.218378e+00,2.000000e-01
-7.875000e-02,2.039731e+03,-1.715968e-01,8.246172e+02,2.106836e+00,-7.444327e-02,3.218463e+00,2.000000e-01
-7.625000e-02,2.039724e+03,-1.715948e-01,8.246084e+02,2.106873e+00,-7.446945e-02,3.218542e+00,2.000000e-01
-7.375000e-02,2.039717e+03,-1.715937e-01,8.246036e+02,2.106910e+00,-7.449484e-02,3.218619e+00,2.000000e-01
-7.125000e-02,2.039705e+03,-1.715937e-01,8.246047e+02,2.106946e+00,-7.452025e-02,3.218696e+00,2.000000e-01
-6.875000e-02,2.039684e+03,-1.715954e-01,8.246136e+02,2.106985e+00,-7.454714e-02,3.218778e+00,2.000000e-01
-6.625000e-02,2.039647e+03,-1.715970e-01,8.246247e+02,2.107029e+00,-7.457781e-02,3.218871e+00,2.000000e-01
-6.375000e-02,2.039594e+03,-1.715976e-01,8.246268e+02,2.107072e+00,-7.460821e-02,3.218963e+00,2.000000e-01
-6.125000e-02,2.039532e+03,-1.715956e-01,8.246177e+02,2.107110e+00,-7.463472e-02,3.219043e+00,2.000000e-01
-5.875000e-02,2.039460e+03,-1.715928e-01,8.246000e+02,2.107140e+00,-7.465669e-02,3.219107e+00,2.000001e-01
-5.625000e-02,2.039371e+03,-1.715905e-01,8.245937e+02,2.107165e+00,-7.467398e-02,3.219161e+00,2.000004e-01
-5.375000e-02,2.039300e+03,-1.715916e-01,8.245913e+02,2.107188e+00,-7.468683e-02,3.219211e+00,2.000017e-01
-5.125000e-02,2.039236e+03,-1.715952e-01,8.245874e+02,2.107207e+00,-7.470150e-02,3.219256e+00,2.000071e-01
-4.875000e-02,2.039126e+03,-1.716023e-01,8.245374e+02,2.107229e+00,-7.472030e-02,3.219302e+00,2.000280e-01
-4.625000e-02,2.038915e+03,-1.715999e-01,8.242126e+02,2.107262e+00,-7.473578e-02,3.219373e+00,2.001038e-01
-4.375000e-02,2.038421e+03,-1.715843e-01,8.230675e+02,2.107312e+00,-7.473803e-02,3.219479e+00,2.003637e-01
-4.125000e-02,2.037116e+03,-1.715845e-01,8.196588e+02,2.107350e+00,-7.467118e-02,3.219565e+00,2.012005e-01
-3.875000e-02,2.033497e+03,-1.716039e-01,8.096862e+02,2.107346e+00,-7.438241e-02,3.219557e+00,2.037142e-01
-3.625000e-02,2.024014e+03,-1.716000e-01,7.828486e+02,2.107227e+00,-7.349584e-02,3.219316e+00,2.107211e-01
-3.375000e-02,2.002490e+03,-1.715872e-01,7.214728e+02,2.106907e+00,-7.114028e-02,3.218657e+00,2.287091e-01
-3.125000e-02,1.963429e+03,-1.715910e-01,6.097593e+02,2.106195e+00,-6.525603e-02,3.217213e+00,2.708386e-01
-2.875000e-02,1.911318e+03,-1.715955e-01,4.601585e+02,2.104452e+00,-5.047652e-02,3.213692e+00,3.595263e-01
-2.625000e-02,1.862611e+03,-1.715940e-01,3.187356e+02,2.098629e+00,-9.501104e-03,3.201994e+00,5.206568e-01
-2.375000e-02,1.838296e+03,-1.715938e-01,2.442039e+02,2.079536e+00,7.667593e-02,3.163019e+00,6.816309e-01
-2.125000e-02,1.827737e+03,-1.715920e-01,2.110548e+02,2.034318e+00,2.152552e-01,3.069892e+00,7.903474e-01
-1.875000e-02,1.823107e+03,-1.715872e-01,1.958930e+02,1.946896e+00,4.024696e-01,2.891480e+00,8.525475e-01
-1.625000e-02,1.821258e+03,-1.715924e-01,1.892996e+02,1.830114e+00,5.914161e-01,2.658958e+00,8.825862e-01
-1.375000e-02,1.820674e+03,-1.715979e-01,1.867432e+02,1.735614e+00,7.205787e-01,2.476538e+00,8.947050e-01
-1.125000e-02,1.820602e+03,-1.715918e-01,1.859450e+02,1.691471e+00,7.771785e-01,2.392514e+00,8.987141e-01
-8.750000e-03,1.820680e+03,-1.715854e-01,1.857511e+02,1.679671e+00,7.930553e-01,2.369697e+00,8.997677e-01
-6.250000e-03,1.820771e+03,-1.715895e-01,1.856817e+02,1.677839e+00,7.955653e-01,2.366143e+00,8.999749e-01
-3.750000e-03,1.820848e+03,-1.715904e-01,1.856613e+02,1.677950e+00,7.956180e-01,2.366476e+00,9.000009e-01
-1.250000e-03,1.820908e+03,-1.715881e-01,1.856603e+02,1.678222e+00,7.952619e-01,2.367085e+00,9.000015e-01
1.250000e-03,1.820957e+03,-1.715857e-01,1.856633e+02,1.678467e+00,7.949914e-01,2.367613e+00,9.000001e-01
3.750000e-03,1.820994e+03,-1.715840e-01,1.856649e+02,1.678665e+00,7.949111e-01,2.367904e+00,9.000000e-01
6.250000e-03,1.821025e+03,-1.715834e-01,1.856617e+02,1.678825e+00,7.949003e-01,2.368063e+00,9.000000e-01
8.750000e-03,1.821050e+03,-1.715842e-01,1.856547e+02,1.678944e+00,7.949377e-01,2.368227e+00,9.000000e-01
1.125000e-02,1.821073e+03,-1.715848e-01,1.856504e+02,1.679017e+00,7.949951e-01,2.368437e+00,9.000000e-01
1.375000e-02,1.821093e+03,-1.715847e-01,1.856511e+02,1.679064e+00,7.950656e-01,2.368670e+00,9.000000e-01
1.625000e-02,1.821111e+03,-1.715846e-01,1.856546e+02,1.679109e+00,7.951271e-01,2.368853e+00,9.000000e-01
1.875000e-02,1.821128e+03,-1.715847e-01,1.856602e+02,1.679151e+00,7.951699e-01,2.368959e+00,9.000000e-01
2.125000e-02,1.821143e+03,-1.715851e-01,1.856659e+02,1.679215e+00,7.951980e-01,2.369024e+00,9.000000e-01
